,price,lprice,square,rooms,floor,mfloor,station,metro,dmetro,link,add,lat,lon
8672,12500000,16.34123920227253,42.8,2,3,4,метро Крылатское,8 минут на транспорте,8,https://www.cian.ru/sale/flat/316067409/,"ул. 2-я Новорублевская, 7",55.785771,37.359397
8673,12800000,16.364955728889846,37.3,1,3,17,метро Крылатское,6 минут пешком,6,https://www.cian.ru/sale/flat/298000593/,"Осенний бул., 18К1",55.761771,37.40866
8674,18500000,16.733281290048552,59.0,2,15,17,метро Крылатское,20 минут пешком,20,https://www.cian.ru/sale/flat/316608229/,"Оршанская ул., 11",55.743304,37.402255
8675,12300000,16.325109820342647,45.0,2,5,9,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/315806883/,"ул. Маршала Тимошенко, 7",55.74452,37.391799
8676,15000000,16.523560759066484,40.0,1,7,17,метро Крылатское,3 минуты пешком,3,https://www.cian.ru/sale/flat/316638480/,"Осенний бул., 10К2",55.75704,37.411526
8677,11050000,16.217940985928035,34.7,1,7,12,метро Крылатское,14 минут пешком,14,https://www.cian.ru/sale/flat/306211583/,"ул. Академика Павлова, 48",55.746137,37.408975
8678,18800000,16.749367427800177,63.0,3,8,9,метро Крылатское,14 минут пешком,14,https://www.cian.ru/sale/flat/315910687/,"ул. Академика Павлова, 21К2",55.747748,37.403872
8679,23000000,16.951004773893423,73.9,3,1,17,метро Крылатское,20 минут пешком,20,https://www.cian.ru/sale/flat/316534255/,"Крылатская ул., 29К1",55.77116,37.411131
8680,19000000,16.759949537130716,51.5,2,12,17,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/310641302/,"Ярцевская ул., 28",55.73924,37.416008
8681,18700000,16.744034081824815,55.6,2,12,25,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316189394/,"Рублевское ш., 70к1",55.7688,37.375494
8682,42900000,17.574382383898246,71.0,3,6,22,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315529550/,"Ярцевская ул., 34К2",55.741678,37.419431
8683,49850000,17.72452905437212,161.3,5,1,9,метро Крылатское,15 минут пешком,15,https://www.cian.ru/sale/flat/315465715/,"ул. Маршала Тимошенко, 17К2",55.747323,37.396371
8684,20500000,16.835935444108635,52.0,2,10,17,метро Крылатское,3 минуты пешком,3,https://www.cian.ru/sale/flat/314862145/,"Осенний бул., 16К1",55.760474,37.408507
8685,12400000,16.333207030575267,35.6,1,14,16,метро Крылатское,17 минут пешком,17,https://www.cian.ru/sale/flat/316235147/,"Рублевское ш., 109К6",55.744733,37.417949
8686,16000000,16.588099280204055,40.0,1,5,15,метро Крылатское,7 минут пешком,7,https://www.cian.ru/sale/flat/311255838/,"Осенняя ул., 4К1",55.758271,37.400441
8687,19500000,16.785925023533974,53.8,2,7,17,метро Крылатское,14 минут пешком,14,https://www.cian.ru/sale/flat/312484361/,"ул. Крылатские Холмы, 30К3",55.766683,37.411876
8688,13200000,16.3957273875566,41.5,2,4,5,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/314510811/,"ул. Академика Павлова, 6",55.740107,37.395644
8689,14500000,16.489659207390805,51.0,2,8,9,метро Крылатское,20 минут пешком,20,https://www.cian.ru/sale/flat/308524467/,"ул. Академика Павлова, 11К2",55.743578,37.396524
8690,59000000,17.893048001869992,152.0,5,19,20,метро Крылатское,15 минут пешком,15,https://www.cian.ru/sale/flat/315849111/,"ул. Маршала Тимошенко, 17К2",55.747323,37.396371
8691,25000000,17.034386382832476,57.0,2,8,25,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/316138861/,"Ярцевская ул., 27/4",55.742894,37.414859
8692,15200000,16.536805985816503,37.4,1,1,17,метро Крылатское,6 минут пешком,6,https://www.cian.ru/sale/flat/316594908/,"Осенний бул., 16К2",55.760575,37.411023
8693,18890000,16.754143239477692,56.0,2,15,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/305630480/,"Рублевское ш., 70к6",55.770775,37.376635
8694,14200000,16.46875252257149,34.0,1,4,16,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/299073125/,"Ярцевская ул., 27К7",55.743193,37.413879
8695,20000000,16.811242831518264,38.1,2,5,12,метро Крылатское,14 минут пешком,14,https://www.cian.ru/sale/flat/316356941/,"ул. Академика Павлова, 48",55.746137,37.408975
8696,34900000,17.367997387172654,117.0,3,15,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315337533/,"Рублевское ш., 70к7",55.770902,37.378099
8697,12690000,16.356324839690572,38.0,2,1,12,метро Крылатское,16 минут пешком,16,https://www.cian.ru/sale/flat/315583964/,"ул. Академика Павлова, 42К1",55.744556,37.409226
8698,51000000,17.7473361906886,123.0,3,25,29,метро Крылатское,11 минут пешком,11,https://www.cian.ru/sale/flat/304916810/,"ул. Крылатские Холмы, 37",55.760352,37.419404
8699,58000000,17.875953568510692,124.5,3,6,22,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316844921/,"Рублевское ш., 26К4",55.746507,37.427758
8700,44320000,17.6069466004033,81.6,2,10,22,метро Крылатское,8 минут пешком,8,https://www.cian.ru/sale/flat/314150845/,"ул. Крылатские Холмы, 33К3",55.758073,37.419126
8701,19000000,16.759949537130716,63.0,3,2,12,метро Крылатское,6 минут на транспорте,6,https://www.cian.ru/sale/flat/312871941/,"Партизанская ул., 37",55.739103,37.406082
8702,19500000,16.785925023533974,52.0,2,4,4,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/313427611/,"ул. Маршала Тимошенко, 4",55.741667,37.394853
8703,45000000,17.622173047734595,125.0,4,7,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315639430/,"Рублевское ш., 70к6",55.770775,37.376635
8704,29500000,17.19990082131005,72.0,3,5,17,метро Крылатское,16 минут пешком,16,https://www.cian.ru/sale/flat/314750340/,"Рублевское ш., 28К3",55.747753,37.421937
8705,105000000,18.4694709081218,191.0,4,10,23,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/293028247/,"ул. Крылатские Холмы, 15К2",55.751872,37.416871
8706,58000000,17.875953568510692,198.4,3,2,4,метро Крылатское,8 минут на транспорте,8,https://www.cian.ru/sale/flat/260554881/,"Островной проезд, 9К1",55.760373,37.44965
8707,21815000,16.898108364539848,35.7,1,12,33,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/310154621/,"ул. Академика Павлова, 56к1",55.748473,37.408534
8708,46300000,17.65065251905646,117.1,4,5,34,метро Крылатское,11 минут пешком,11,https://www.cian.ru/sale/flat/305581696/,"ул. Крылатские Холмы, 37",55.760352,37.419404
8709,34500000,17.356469882001587,100.0,3,13,22,метро Крылатское,7 минут на транспорте,7,https://www.cian.ru/sale/flat/316624185/,"ул. Крылатские Холмы, 30К8",55.76996,37.417778
8710,75000000,18.132998671500584,145.0,4,16,19,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/315061641/,"Ярцевская ул., 27к9",55.743882,37.413673
8711,61500000,17.934547732776746,90.0,3,20,22,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/308756400/,"Ярцевская ул., 34К2",55.741678,37.419431
8712,13900000,16.44739939810092,37.7,1,2,17,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/314170421/,"Рублевское ш., 40К3",55.750859,37.415308
8713,18300000,16.722411617811648,60.3,2,1,4,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/314651278/,"ул. Маршала Тимошенко, 4",55.741667,37.394853
8714,40500000,17.516812532076766,112.0,3,11,16,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315582909/,"Рублевское ш., 24К2",55.744728,37.428216
8715,67000000,18.02020317735524,136.0,4,9,40,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/313906688/,"Рублевское ш., 107",55.744308,37.419521
8716,69000000,18.04961706256153,122.0,4,14,26,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315777295/,"Рублевское ш., 101",55.743517,37.422099
8717,75000000,18.132998671500584,130.0,3,27,34,метро Крылатское,11 минут пешком,11,https://www.cian.ru/sale/flat/239293843/,"ул. Крылатские Холмы, 37",55.760352,37.419404
8718,85000000,18.258161814454592,153.6,3,19,23,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/308245552/,"ул. Крылатские Холмы, 15К2",55.751872,37.416871
8719,105000000,18.4694709081218,164.1,3,7,7,метро Крылатское,6 минут на транспорте,6,https://www.cian.ru/sale/flat/315823651/,"Крылатская ул., 45К1",55.770598,37.397611
8720,110000000,18.51599092375669,130.7,4,22,26,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315043090/,"Рублевское ш., 101",55.743517,37.422099
8721,118000000,18.58619518242994,214.3,4,1,4,метро Крылатское,7 минут на транспорте,7,https://www.cian.ru/sale/flat/314728290/,"Островной проезд, 7К1",55.759623,37.4493
8722,136983000,18.735367388501658,205.0,4,2,4,метро Крылатское,8 минут на транспорте,8,https://www.cian.ru/sale/flat/316201200/,"Островной проезд, 10К1",55.759861,37.450504
8723,29800000,17.210018951475632,62.0,3,33,33,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/315065028/,"ул. Академика Павлова, 56к1",55.748473,37.408534
8724,53000000,17.785802471516394,140.0,4,11,17,метро Крылатское,15 минут пешком,15,https://www.cian.ru/sale/flat/313952093/,"ул. Маршала Тимошенко, 17К2",55.747323,37.396371
8725,27000000,17.111347423968603,65.0,2,14,31,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/316012878/,"Ярцевская ул., 27к1",55.741744,37.4167
8726,18300000,16.722411617811648,37.3,1,13,17,метро Крылатское,3 минуты пешком,3,https://www.cian.ru/sale/flat/301265121/,"Осенний бул., 16К1",55.760474,37.408507
8727,35000000,17.37085861945369,126.4,4,17,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/299932318/,"Рублевское ш., 70к7",55.770902,37.378099
8728,14200000,16.46875252257149,36.2,1,10,16,метро Крылатское,6 минут пешком,6,https://www.cian.ru/sale/flat/316283778/,"ул. Маршала Тимошенко, 46",55.751609,37.405013
8729,20499000,16.835886662431026,52.0,2,15,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315099037/,"Рублевское ш., 70к5",55.770659,37.375234
8730,29000000,17.182806387950748,81.0,3,8,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/301184181/,"Рублевское ш., 70к5",55.770659,37.375234
8731,13000000,16.38045991542581,37.6,1,1,17,метро Крылатское,4 минуты пешком,4,https://www.cian.ru/sale/flat/314739480/,"Осенний бул., 15",55.760413,37.406531
8732,32990000,17.311715043204764,66.4,2,2,7,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315031185/,"ул. Академика Павлова, 7",55.741733,37.396973
8733,55000000,17.822843743196746,135.0,4,10,19,метро Крылатское,6 минут на транспорте,6,https://www.cian.ru/sale/flat/285478668/,"Полоцкая ул., 31",55.736483,37.422368
8734,22800000,16.94227109392467,55.0,2,3,22,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/307852287/,"Ярцевская ул., 16",55.737461,37.413772
8735,36000000,17.399029496420383,80.0,3,15,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316002751/,"Рублевское ш., 70к5",55.770659,37.375234
8736,20000000,16.811242831518264,50.6,2,13,17,метро Крылатское,3 минуты пешком,3,https://www.cian.ru/sale/flat/316787816/,"ул. Крылатские Холмы, 21",55.75439,37.411822
8737,55500000,17.831893578716663,105.8,4,9,26,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/311707762/,"Рублевское ш., 101",55.743517,37.422099
8738,49900000,17.72553156072175,93.0,4,18,19,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/310628824/,"Рублевское ш., 101",55.743517,37.422099
8739,20000000,16.811242831518264,38.5,1,22,22,метро Крылатское,11 минут пешком,11,https://www.cian.ru/sale/flat/315975010/,"Осенняя ул., 14",55.764592,37.405372
8740,51000000,17.7473361906886,102.0,3,18,34,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/316124821/,"Рублевское ш., 107",55.744308,37.419521
8741,18700000,16.744034081824815,53.3,2,9,17,метро Крылатское,2 минуты пешком,2,https://www.cian.ru/sale/flat/313493135/,"Рублевское ш., 50",55.755003,37.405435
8742,18500000,16.733281290048552,51.0,1,15,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316390819/,"Рублевское ш., 70к5",55.770659,37.375234
8743,25500000,17.054189010128656,73.0,3,2,17,метро Крылатское,15 минут пешком,15,https://www.cian.ru/sale/flat/309791203/,"ул. Крылатские Холмы, 30К4",55.767656,37.41175
8744,14600000,16.496532086678563,45.2,2,1,9,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/300793259/,"ул. Академика Павлова, 13",55.743831,37.398132
8745,18500000,16.733281290048552,63.0,3,1,14,метро Крылатское,6 минут на транспорте,6,https://www.cian.ru/sale/flat/309367762/,"Бобруйская ул., 22К2",55.73848,37.4
8746,55000000,17.822843743196746,96.0,3,3,10,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/310965877/,"Ярцевская ул., 32",55.741287,37.417688
8747,52000000,17.7667542765457,137.9,3,4,31,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/305271429/,"Ярцевская ул., 27к1",55.741744,37.4167
8748,36900000,17.423722109010754,52.4,2,6,19,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315512287/,"Рублевское ш., 101",55.743517,37.422099
8749,13999999,16.45456781615096,44.0,2,4,5,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/313777461/,"Партизанская ул., 51К1",55.741515,37.40053
8750,21000000,16.860032995687696,62.0,1,2,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/304688249/,"Рублевское ш., 70к5",55.770659,37.375234
8751,20999000,16.859985375506255,59.0,2,5,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/312214383/,"Рублевское ш., 70к5",55.770659,37.375234
8752,22000000,16.90655301132259,53.4,2,13,17,метро Крылатское,13 минут пешком,13,https://www.cian.ru/sale/flat/313232763/,"Осенняя ул., 22",55.766602,37.409154
8753,53000000,17.785802471516394,112.1,4,21,34,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/311932124/,"Рублевское ш., 107",55.744308,37.419521
8754,22000000,16.90655301132259,52.0,2,14,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/311276625/,"Рублевское ш., 70к5",55.770659,37.375234
8755,25850000,17.06782115891871,72.4,3,10,17,метро Крылатское,9 минут пешком,9,https://www.cian.ru/sale/flat/314764828/,"ул. Крылатские Холмы, 39К2",55.760201,37.416476
8756,26000000,17.073607095985757,76.9,2,22,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315115204/,"Рублевское ш., 70к5",55.770659,37.375234
8757,28500000,17.16541464523888,73.7,2,13,16,метро Крылатское,14 минут пешком,14,https://www.cian.ru/sale/flat/315636909/,"Рублевское ш., 34К2",55.748848,37.419161
8758,30500000,17.23323724157764,48.4,2,3,22,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/304839801/,"Рублевское ш., 101",55.743517,37.422099
8759,30500000,17.23323724157764,76.4,3,17,22,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/312029744/,"Рублевское ш., 18К3",55.742255,37.433579
8760,32000000,17.281246460764002,96.7,3,20,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315114711/,"Рублевское ш., 70к7",55.770902,37.378099
8761,34000000,17.341871082580436,100.0,3,13,22,метро Крылатское,7 минут на транспорте,7,https://www.cian.ru/sale/flat/314364811/,"ул. Крылатские Холмы, 30К8",55.76996,37.417778
8762,36000000,17.399029496420383,80.5,2,7,31,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/310633723/,"Ярцевская ул., 27к1",55.741744,37.4167
8763,36500000,17.41282281855272,49.0,2,15,19,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/310993325/,"Рублевское ш., 101",55.743517,37.422099
8764,36900000,17.423722109010754,52.4,2,6,19,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315101456/,"Рублевское ш., 101",55.743517,37.422099
8765,38000000,17.45309671769066,80.5,2,7,31,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/313851317/,"Ярцевская ул., 27к1",55.741744,37.4167
8766,39500000,17.49181122987135,101.0,3,23,24,метро Крылатское,5 минут на транспорте,5,https://www.cian.ru/sale/flat/285491921/,"Рублевское ш., 70к6",55.770775,37.376635
8767,43000000,17.576710673657836,76.0,2,25,34,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/315392936/,"Рублевское ш., 107",55.744308,37.419521
8768,44500000,17.610999747136468,97.9,3,12,17,метро Крылатское,6 минут на транспорте,6,https://www.cian.ru/sale/flat/304685274/,"Ельнинская ул., 11К3",55.738226,37.420114
8769,50000000,17.72753356339242,136.0,4,10,20,метро Крылатское,17 минут пешком,17,https://www.cian.ru/sale/flat/307408556/,"ул. Маршала Тимошенко, 17К1",55.745742,37.394449
8770,58000003,17.87595362023483,90.0,4,18,22,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/311208984/,"Ярцевская ул., 34К2",55.741678,37.419431
8771,78300000,18.17605816096103,139.0,4,2,28,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/314787714/,"Рублевское ш., 101",55.743517,37.422099
8772,84000000,18.246327356807587,110.0,3,9,26,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315221749/,"Рублевское ш., 101",55.743517,37.422099
8773,93000000,18.34811005111753,139.5,3,4,19,метро Крылатское,6 минут на транспорте,6,https://www.cian.ru/sale/flat/314163161/,"Полоцкая ул., 31",55.736483,37.422368
8774,100000000,18.420680743952367,123.0,4,12,26,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/309085487/,"Рублевское ш., 101",55.743517,37.422099
8775,101950000,18.43999305498474,181.0,2,20,22,метро Крылатское,15 минут пешком,15,https://www.cian.ru/sale/flat/307248202/,"ул. Академика Павлова, 24",55.746122,37.405103
8776,118000000,18.58619518242994,218.0,4,1,4,метро Крылатское,7 минут на транспорте,7,https://www.cian.ru/sale/flat/316601041/,"Островной проезд, 5К1",55.75896,37.448761
8777,119000000,18.594634051075804,212.5,4,9,23,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/314721227/,"ул. Крылатские Холмы, 15К2",55.751872,37.416871
8778,125000000,18.643824295266576,240.0,5,5,6,метро Крылатское,19 минут пешком,19,https://www.cian.ru/sale/flat/311819736/,"Осенняя ул., 25К2",55.768076,37.39877
8779,140000000,18.75715298057358,164.5,5,1,4,метро Крылатское,8 минут на транспорте,8,https://www.cian.ru/sale/flat/310698378/,"Островной проезд, 9К1",55.760373,37.44965
8780,199000000,19.108815382688768,224.0,5,3,4,метро Крылатское,7 минут на транспорте,7,https://www.cian.ru/sale/flat/310795275/,"Островной проезд, 5К1",55.75896,37.448761
8781,230000000,19.25358986688747,360.0,5,4,4,метро Крылатское,7 минут на транспорте,7,https://www.cian.ru/sale/flat/302397127/,"Островной проезд, 6",55.758569,37.449695
8782,322354110,19.59116121975596,289.0,5,4,4,метро Крылатское,8 минут на транспорте,8,https://www.cian.ru/sale/flat/303912893/,"Островной проезд, 10К3",55.760307,37.453199
8783,18600000,16.73867213868343,37.0,1,10,23,метро Крылатское,6 минут пешком,6,https://www.cian.ru/sale/flat/316393312/,"Рублевское ш., 44К2",55.752496,37.412595
8784,18500000,16.733281290048552,55.8,2,7,16,метро Крылатское,17 минут пешком,17,https://www.cian.ru/sale/flat/315637830/,"Крылатская ул., 31К2",55.769935,37.408705
8785,21500000,16.883563493097892,36.0,1,26,33,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/315668114/,"ул. Академика Павлова, 56к1",55.748473,37.408534
8786,22000000,16.90655301132259,50.6,2,17,17,метро Крылатское,8 минут пешком,8,https://www.cian.ru/sale/flat/315697323/,"Осенний бул., 20К1",55.763052,37.408139
8787,36000000,17.399029496420383,80.5,2,7,31,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/306431396/,"Ярцевская ул., 27к1",55.741744,37.4167
8788,48000000,17.686711568872166,109.6,3,13,20,метро Крылатское,15 минут пешком,15,https://www.cian.ru/sale/flat/316733107/,"ул. Маршала Тимошенко, 17К2",55.747323,37.396371
8789,122180000,18.62100592518589,146.0,5,5,27,метро Крылатское,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315903282/,"Рублевское ш., 101",55.743517,37.422099
8790,40000000,17.50439001207821,92.0,4,5,53,метро Крылатское,10 минут пешком,10,https://www.cian.ru/sale/flat/316625435/,"ул. Народного Ополчения, 15К3",55.773854,37.473411
8791,28500000,17.16541464523888,75.7,3,13,22,метро Крылатское,3 минуты пешком,3,https://www.cian.ru/sale/flat/316494083/,"ул. Толбухина, 11К2",55.721772,37.398392
8792,41000000,17.529082624668582,102.2,3,3,23,метро Крылатское,15 минут пешком,15,https://www.cian.ru/sale/flat/303853867/,"ул. Екатерины Будановой, 5",55.732119,37.427417
8793,60000000,17.909855120186375,138.1,3,10,14,метро Крылатское,7 минут пешком,7,https://www.cian.ru/sale/flat/310644333/,"Звенигородская ул., 7",55.73481,37.447099
8794,98000000,18.400478036634848,110.0,3,6,6,метро Крылатское,13 минут пешком,13,https://www.cian.ru/sale/flat/311163142/,"Звенигородская ул., 12",55.736564,37.452408
8795,27000000,17.111347423968603,86.4,2,4,22,метро Крылатское,16 минут пешком,16,https://www.cian.ru/sale/flat/315194008/,"Истринская ул., 8к3",55.735682,37.432753
8796,59980000,17.909521731285135,140.5,3,4,6,метро Крылатское,8 минут пешком,8,https://www.cian.ru/sale/flat/316491805/,"Молодогвардейская ул., 4К1",55.733807,37.438915
8797,44672157,17.614860979603737,66.6,3,9,22,метро Красные Ворота,12 минут пешком,12,https://www.cian.ru/sale/flat/314152637/,"Большая Спасская ул., 35",55.776679,37.646678
8798,32304179,17.290707160628862,42.6,2,17,22,метро Красные Ворота,12 минут пешком,12,https://www.cian.ru/sale/flat/310788202/,"Большая Спасская ул., 35",55.776679,37.646678
8799,53492401,17.795050164394794,85.4,3,10,22,метро Красные Ворота,12 минут пешком,12,https://www.cian.ru/sale/flat/310788175/,"Большая Спасская ул., 35",55.776679,37.646678
8800,42355790,17.561615687544933,67.7,3,2,22,метро Красные Ворота,12 минут пешком,12,https://www.cian.ru/sale/flat/310788189/,"Большая Спасская ул., 35",55.776679,37.646678
8801,56812378,17.855264782484923,85.8,3,15,22,метро Красные Ворота,12 минут пешком,12,https://www.cian.ru/sale/flat/310788179/,"Большая Спасская ул., 35",55.776679,37.646678
8802,14500000,16.489659207390805,35.3,1,4,14,метро Красные Ворота,17 минут пешком,17,https://www.cian.ru/sale/flat/315192933/,"Пантелеевская ул., 2",55.780385,37.64524
8803,29900000,17.213369038360916,56.0,3,4,4,метро Красные Ворота,17 минут пешком,17,https://www.cian.ru/sale/flat/316385318/,"Каланчевская ул., 32",55.77957,37.645564
8804,19900000,16.80623028969472,48.0,2,2,8,метро Красные Ворота,19 минут пешком,19,https://www.cian.ru/sale/flat/316308476/,"Краснопрудная ул., 22-24",55.778684,37.665183
8805,20500000,16.835935444108635,65.8,2,5,5,метро Красные Ворота,14 минут пешком,14,https://www.cian.ru/sale/flat/316005964/,"Ольховская ул., 15",55.774051,37.665686
8806,25800000,17.065885049891847,65.0,3,4,14,метро Красные Ворота,17 минут пешком,17,https://www.cian.ru/sale/flat/315984555/,"Пантелеевская ул., 2",55.780385,37.64524
8807,28500000,17.16541464523888,70.3,3,9,12,метро Красные Ворота,15 минут пешком,15,https://www.cian.ru/sale/flat/314746840/,"Краснопрудная ул., 7-9",55.778431,37.66274
8808,24000000,16.99356438831222,64.6,3,1,5,метро Красные Ворота,16 минут пешком,16,https://www.cian.ru/sale/flat/310680362/,"Большой Балканский пер., 13К3",55.778608,37.643992
8809,16300000,16.60667566577699,32.7,1,9,12,метро Красные Ворота,18 минут пешком,18,https://www.cian.ru/sale/flat/314622110/,"Доброслободская ул., 4",55.768547,37.671049
8810,30500000,17.23323724157764,70.0,2,8,8,метро Красные Ворота,9 минут пешком,9,https://www.cian.ru/sale/flat/316375150/,"Басманный пер., 9",55.77156,37.660269
8811,19300000,16.775615653875114,44.5,2,8,9,метро Красные Ворота,14 минут пешком,14,https://www.cian.ru/sale/flat/315137403/,"Краснопрудная ул., 1",55.776877,37.65938
8812,17200000,16.660419941783683,38.0,2,1,12,метро Красные Ворота,19 минут пешком,19,https://www.cian.ru/sale/flat/316415612/,"Большая Переяславская ул., 3К1",55.781124,37.641566
8813,17900000,16.70031127081098,41.6,1,11,12,метро Красные Ворота,20 минут пешком,20,https://www.cian.ru/sale/flat/316841872/,"Доброслободская ул., 8",55.767534,37.672397
8814,54500000,17.81371125963347,121.1,4,7,12,метро Красные Ворота,18 минут пешком,18,https://www.cian.ru/sale/flat/311109766/,"Астраханский пер., 10/36С1",55.779206,37.641638
8815,20000000,16.811242831518264,39.3,2,7,14,метро Красные Ворота,19 минут пешком,19,https://www.cian.ru/sale/flat/305586692/,"Большая Переяславская ул., 6К2",55.780957,37.643983
8816,23500000,16.972510979114386,38.9,1,9,12,метро Красные Ворота,13 минут пешком,13,https://www.cian.ru/sale/flat/302543103/,"Большая Спасская ул., 8",55.775854,37.64418
8817,35000000,17.37085861945369,75.3,3,4,16,метро Красные Ворота,15 минут пешком,15,https://www.cian.ru/sale/flat/314113750/,"Большая Спасская ул., 31",55.776629,37.644082
8818,78000000,18.172219384653864,120.2,4,16,22,метро Красные Ворота,12 минут пешком,12,https://www.cian.ru/sale/flat/297544438/,"Большая Спасская ул., 35",55.776679,37.646678
8819,15500000,16.556350581889475,58.8,2,14,17,метро Лухмановская,7 минут на транспорте,7,https://www.cian.ru/sale/flat/314441843/,"ул. Лавриненко, 3А",55.702348,37.944856
8820,6885000,15.744855690144892,38.4,1,16,17,метро Лухмановская,8 минут на транспорте,8,https://www.cian.ru/sale/flat/316643576/,"Некрасовская ул., 9",55.681255,37.926817
8821,9150000,16.029264437251705,36.8,1,3,17,метро Лухмановская,6 минут на транспорте,6,https://www.cian.ru/sale/flat/314978083/,"ул. Вертолетчиков, 2",55.698528,37.941316
8822,12700000,16.35711255142882,56.0,2,8,18,метро Лухмановская,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315310924/,"ул. Вертолетчиков, 21к4",55.712416,37.929755
8823,9900000,16.108045315104818,37.8,1,14,17,метро Лухмановская,3 минуты на транспорте,3,https://www.cian.ru/sale/flat/315762860/,"Покровская ул., 23",55.702323,37.928174
8824,10496388,16.16654175594618,36.3,1,19,25,метро Лухмановская,8 минут на транспорте,8,https://www.cian.ru/sale/flat/294868393/,"ул. Липчанского, 10",55.70492,37.943427
8825,11314272,16.241575495607393,41.3,1,17,25,метро Лухмановская,8 минут на транспорте,8,https://www.cian.ru/sale/flat/294870005/,"ул. Липчанского, 10",55.70492,37.943427
